time_tick,acc_X_value,acc_Y_value,acc_Z_value
11.959653,-0.080658,-0.794903,-9.833487
11.993056,-0.094275,-0.724122,-9.795927
12.026314,-0.115225,-0.685065,-9.779915
12.059695,-0.110736,-0.729509,-9.821067
12.093221,-0.114327,-0.643614,-9.815829
12.126366,-0.084848,-0.722327,-9.858627
12.159702,-0.094275,-0.751058,-9.878679
12.192981,-0.096071,-0.660524,-9.852492
12.226381,-0.091881,-0.640023,-9.848751
12.259653,-0.084997,-0.618325,-9.815679
12.292979,-0.094874,-0.597375,-9.784254
12.326330,-0.085596,-0.549788,-9.799219
12.359312,-0.084848,-0.535123,-9.831841
12.393009,-0.066741,-0.525995,-9.859974
12.426321,-0.067489,-0.541707,-9.851743
12.459644,-0.063898,-0.553380,-9.851444
12.492999,-0.046689,-0.518064,-9.849948
12.526310,-0.046389,-0.479456,-9.836031
12.559649,-0.067788,-0.433815,-9.817026
12.593008,-0.048933,-0.418252,-9.824508
12.626342,-0.054470,-0.397003,-9.853689
12.659668,-0.063149,-0.406580,-9.848451
12.692873,-0.067938,-0.391316,-9.839922
12.726339,-0.060905,-0.385480,-9.812986
12.759653,-0.033520,-0.308115,-9.802212
12.792980,-0.012121,-0.292253,-9.900078
12.826310,-0.009428,-0.295395,-9.795478
12.859642,-0.019304,-0.470178,-9.825556
12.892976,-0.023195,-0.390269,-9.881522
12.926357,-0.002544,-0.355252,-9.922225
12.959671,0.005537,-0.321283,-9.828998
12.992988,-0.024841,-0.254094,-9.820468
13.026321,-0.008380,-0.301381,-9.834086
13.059646,-0.016012,-0.243918,-9.810442
13.093029,0.021698,-0.236735,-9.853689
13.126368,0.040404,-0.324426,-9.889304
13.159642,0.012420,-0.251999,-9.831691
13.192980,0.034867,-0.232545,-9.847703
13.226310,0.029031,-0.232545,-9.871646
13.259654,0.041451,-0.221172,-9.834235
13.293036,0.033520,-0.210847,-9.832140
13.326368,0.020351,-0.183313,-9.837527
13.359703,0.037111,-0.160268,-9.857280
13.392979,0.056565,-0.145154,-9.856682
13.426390,0.051028,-0.167600,-9.870748
13.459658,0.054021,-0.173735,-9.857729
13.492990,0.053572,-0.115524,-9.808796
13.526319,0.079909,-0.111634,-9.840969
13.559676,0.060306,-0.106695,-9.829447
13.592905,0.081705,-0.076767,-9.833188
13.626078,0.063449,-0.108790,-9.840819
13.659643,0.080658,-0.111035,-9.845758
13.692970,0.083650,-0.064945,-9.748340
13.726395,0.092330,-0.085446,-9.807150
13.759575,0.089786,-0.037560,-9.811190
13.792991,0.091282,-0.191094,-9.845608
13.826320,0.057912,-0.236585,-9.815679
13.859640,0.086494,-0.245564,-9.879876
13.892992,0.058211,-0.253495,-9.855335
13.926375,0.058061,-0.206507,-9.880624
13.959677,0.067938,-0.207405,-9.857280
13.992978,0.076168,-0.259481,-9.844261
14.026320,0.053123,-0.161016,-9.810143
14.059667,0.071679,-0.266065,-9.843663
14.092978,0.073325,-0.293749,-9.872244
14.126316,0.053123,-0.301979,-9.850097
14.159655,0.033071,-0.295844,-9.827202
14.193035,0.062251,-0.301231,-9.837827
14.226362,0.060306,-0.348369,-9.861321
14.259664,0.022446,-0.334602,-9.845907
14.293009,0.038907,-0.307067,-9.871047
14.326356,0.024242,-0.322032,-9.841867
14.359660,0.021698,-0.338343,-9.831242
14.393062,0.062401,-0.340288,-9.849648
14.425564,0.052525,-0.366326,-9.821216
14.459699,0.038458,-0.383086,-9.811639
14.493045,0.024841,-0.385181,-9.833786
14.526305,0.018256,-0.417055,-9.869401
14.559715,0.009278,-0.414361,-9.858926
14.592691,0.000449,-0.405383,-9.827651
14.626345,0.016760,-0.391017,-9.884964
14.659643,0.017658,-0.276391,-9.726043
14.693000,0.085147,-0.442644,-9.799817
14.726357,0.033819,-0.644811,-9.864613
14.759677,-0.009278,-0.571636,-9.899629
14.793052,0.038159,-0.486789,-9.883468
14.826315,0.013767,-0.506242,-9.812238
14.859577,0.039206,-0.505195,-9.824209
14.892782,0.004489,-0.561760,-9.839473
14.926525,-0.019304,-0.511480,-9.793383
14.959640,0.033819,-0.535422,-9.819570
14.992979,0.058660,-0.590341,-9.858328
15.026355,0.023344,-0.594831,-9.837827
15.059654,0.049981,-0.579866,-9.858028
15.092989,0.056415,-0.612339,-9.853090
15.126417,0.037261,-0.624310,-9.824508
15.159660,0.001646,-0.607999,-9.820917
15.192991,0.016012,-0.580615,-9.834235
15.226310,0.019454,-0.605455,-9.858926
15.259648,-0.016161,-0.642268,-9.812836
15.292993,-0.005238,-0.636132,-9.801014
15.326309,0.014665,-0.654239,-9.818373
15.359681,0.038309,-0.658579,-9.814333
15.393055,0.011223,-0.659626,-9.848900
15.426400,0.018406,-0.666809,-9.866109
15.459716,-0.003143,-0.665013,-9.823162
15.493091,-0.006435,-0.659776,-9.865660
15.526379,-0.009876,-0.502501,-9.737865
15.559693,0.048035,-0.714545,-9.774528
15.593069,0.000299,-0.826777,-9.843962
15.626438,-0.031724,-0.769314,-9.848152
15.659695,0.015713,-0.746868,-9.811489
15.693060,0.015413,-0.737440,-9.821366
15.726390,0.016012,-0.742079,-9.822413
15.759692,0.008081,-0.817050,-9.855335
15.793066,0.007482,-0.743277,-9.846057
15.826379,0.027534,-0.744474,-9.805055
15.859702,0.003741,-0.829321,-9.802062
15.892706,-0.006435,-0.780687,-9.821964
15.926385,-0.000150,-0.776946,-9.828249
15.959657,-0.012420,-0.789815,-9.820618
15.993051,-0.025439,-0.791312,-9.797423
16.026385,-0.007033,-0.790713,-9.806701
16.059715,0.002245,-0.770212,-9.827501
16.093005,0.001048,-0.785925,-9.819869
16.126336,0.002544,-0.817799,-9.840819
16.159690,0.007931,-0.786972,-9.821366
16.193033,-0.023045,-0.798644,-9.787098
16.226335,-0.016161,-0.790414,-9.817625
16.259702,-0.049083,-0.783381,-9.792186
16.292993,-0.049981,-0.784129,-9.810592
16.326339,-0.038758,-0.710505,-9.846656
16.359645,0.003442,-0.709607,-9.756720
16.393007,0.024242,-0.933922,-9.825556
16.425922,-0.028133,-0.910727,-9.845458
16.459642,0.002394,-0.863141,-9.817924
16.492990,0.012570,-0.851319,-9.807449
16.526349,-0.015862,-0.837701,-9.805953
16.559628,-0.027834,-0.893518,-9.798171
16.592978,-0.022446,-0.862243,-9.817326
16.626345,-0.027385,-0.817948,-9.812238
16.659646,-0.007931,-0.925242,-9.827651
16.692477,-0.019903,-0.955919,-9.863416
16.726320,-0.021848,-0.874214,-9.849199
16.759711,-0.026786,-0.835307,-9.785751
16.792975,-0.006734,-0.901449,-9.806102
16.826326,-0.029779,-0.871670,-9.791737
16.859645,-0.031275,-0.803732,-9.784703
16.893010,-0.020651,-0.806575,-9.807748
16.926306,-0.047437,-0.821540,-9.839173
16.959657,-0.046988,-0.830069,-9.820618
16.993113,-0.028283,-0.864787,-9.816278
17.026326,-0.026936,-0.869426,-9.826154
17.059684,-0.070033,-0.867630,-9.752530
17.093063,-0.050130,-0.840844,-9.820169
17.126342,-0.049681,-0.651246,-9.776024
17.159126,-0.022446,-0.805528,-9.792335
17.192839,-0.025739,-0.950981,-9.881373
17.226385,-0.058660,-0.906986,-9.822264
17.259663,-0.046689,-0.896511,-9.785152
17.292990,-0.016610,-0.818697,-9.793832
17.326320,-0.044893,-0.849972,-9.799817
17.359658,-0.060755,-0.905340,-9.820468
17.393002,-0.064047,-0.751806,-9.783656
17.426323,-0.049532,-0.790713,-9.793981
17.459659,-0.029929,-0.932575,-9.847404
17.492915,-0.047586,-0.836953,-9.842914
17.526311,-0.030677,-0.830967,-9.769290
17.559646,-0.031126,-0.879003,-9.782159
17.592995,-0.032323,-0.859399,-9.823760
17.626316,-0.005238,-0.877506,-9.858178
17.659684,-0.026038,-0.849523,-9.824808
17.693029,-0.022596,-0.775899,-9.798471
17.726316,-0.022297,-0.783830,-9.820318
17.759053,0.005387,-0.806725,-9.868503
17.793004,-0.034119,-0.821390,-9.799967
17.826312,-0.054021,-0.787571,-9.801164
17.859667,-0.006884,-0.608299,-9.785751
17.893037,0.032323,-0.674291,-9.813285
17.926311,0.005537,-0.929881,-9.868503
17.959670,-0.040553,-0.765873,-9.847553
17.992976,0.030976,-0.709008,-9.862218
18.026364,0.017658,-0.689555,-9.806102
18.059661,-0.021249,-0.626705,-9.780962
18.092989,-0.005986,-0.666809,-9.837677
18.126535,-0.013318,-0.582261,-9.843214
18.159686,0.002394,-0.588396,-9.840221
18.192838,0.017359,-0.623712,-9.856083
18.225988,-0.012570,-0.569990,-9.844261
18.258793,-0.000748,-0.500705,-9.817625
18.292205,0.014515,-0.475865,-9.805504
18.326310,-0.000599,-0.482599,-9.829297
18.359644,0.006435,-0.428577,-9.793383
18.392976,0.006734,-0.381141,-9.798471
18.426350,-0.007482,-0.432767,-9.899629
