time_tick,acc_X_value,acc_Y_value,acc_Z_value
13.183027,0.235987,-1.834922,-9.618300
13.215593,0.227757,-1.848539,-9.599445
13.249517,0.237483,-1.843751,-9.642692
13.282854,0.220873,-1.862606,-9.630421
13.316342,0.222669,-1.824447,-9.607676
13.349520,0.229253,-1.811578,-9.581488
13.382869,0.219825,-1.849587,-9.647930
13.416271,0.206807,-1.852580,-9.605281
13.449508,0.217431,-1.857668,-9.634312
13.482920,0.224614,-1.841656,-9.600044
13.516217,0.206807,-1.841805,-9.578795
13.549508,0.216384,-1.838813,-9.632666
13.582984,0.207405,-1.843900,-9.604982
13.616221,0.223716,-1.865599,-9.619049
13.649529,0.190944,-1.826392,-9.611566
13.682856,0.210398,-1.841955,-9.630421
13.715422,0.213690,-1.862905,-9.582685
13.749523,0.214738,-1.819359,-9.612913
13.782912,0.193937,-1.853029,-9.611866
13.816313,0.204562,-1.841955,-9.600643
13.849583,0.189448,-1.820406,-9.614110
13.882859,0.193788,-1.856470,-9.605880
13.916201,0.188400,-1.843003,-9.613512
13.949535,0.203963,-1.840758,-9.632666
13.982882,0.213540,-1.830133,-9.623239
14.016189,0.199474,-1.829684,-9.623239
14.049586,0.201120,-1.854824,-9.628177
14.082919,0.189448,-1.847193,-9.634013
14.116180,0.187203,-1.819209,-9.655262
14.149518,0.180320,-1.793620,-9.585379
14.182978,0.195583,-1.861409,-9.587474
14.215252,0.195883,-1.840608,-9.630272
14.249509,0.206507,-1.844499,-9.629224
14.282876,0.197828,-1.839860,-9.614260
14.316193,0.208602,-1.830582,-9.614260
14.349529,0.205609,-1.837615,-9.594956
14.382847,0.183911,-1.842853,-9.599445
14.416230,0.184360,-1.840758,-9.629524
14.449550,0.181367,-1.850185,-9.629224
14.482301,0.196631,-1.837166,-9.609920
14.516224,0.196481,-1.830732,-9.585379
14.549596,0.179123,-1.831480,-9.611118
14.582859,0.195583,-1.850485,-9.625483
14.616244,0.198576,-1.836568,-9.617552
14.649617,0.182714,-1.811428,-9.612614
14.682857,0.194985,-1.819060,-9.598548
14.716208,0.162812,-1.823699,-9.625483
14.749529,0.196032,-1.826243,-9.634911
14.782856,0.178524,-1.800803,-9.631020
14.816180,0.179422,-1.808435,-9.603486
14.849543,0.195733,-1.835820,-9.611566
14.882850,0.202916,-1.807537,-9.612315
14.916242,0.180469,-1.819958,-9.612015
14.949544,0.167450,-1.833575,-9.617702
14.982881,0.173436,-1.826841,-9.646284
15.016197,0.164907,-1.786737,-9.583434
15.049534,0.189298,-1.808285,-9.605730
15.082882,0.191543,-1.825195,-9.611866
15.116211,0.217431,-1.834623,-9.626231
15.149556,0.212044,-1.838663,-9.628925
15.182991,0.186904,-1.817713,-9.604833
15.216215,0.227757,-1.816815,-9.607526
15.249516,0.186754,-1.892385,-9.646433
15.282831,0.233144,-1.823250,-9.703597
15.316274,0.185707,-1.969152,-9.651820
15.349578,0.175830,-1.830732,-9.658704
15.382880,0.241524,-1.791974,-9.557396
15.415720,0.167002,-1.788682,-9.575503
15.449511,0.177028,-1.884005,-9.570115
15.482938,0.167301,-1.824746,-9.585229
15.516197,0.166253,-1.781350,-9.599745
15.549605,0.195733,-1.846594,-9.595704
15.582884,0.190645,-1.816516,-9.632666
15.616201,0.177477,-1.849886,-9.625334
15.649586,0.163709,-1.814720,-9.626231
15.682894,0.225063,-1.906601,-9.593310
15.716191,0.281927,-1.831480,-9.641794
15.749510,0.374856,-1.850335,-9.649426
15.782942,0.464791,-1.682585,-9.713623
15.816198,0.388623,-1.810380,-9.571612
15.849576,0.186156,-1.743340,-9.272476
15.882857,0.271303,-1.894629,-9.601241
15.915613,0.309761,-2.222946,-9.580441
15.949610,0.515819,-2.448458,-9.841867
15.982858,0.559515,-2.235366,-9.576101
16.016208,0.469131,-1.922014,-9.562184
16.049590,0.413314,-1.801103,-9.638353
16.082896,0.418252,-1.797810,-9.695516
16.116232,0.421095,-1.980225,-9.795627
16.149542,0.399098,-2.024669,-9.559640
16.182939,0.400145,-1.956133,-9.465964
16.216327,0.399846,-1.878618,-9.693870
16.249535,0.381739,-1.820107,-9.498586
16.282955,0.333853,-1.741844,-9.499185
16.316209,0.283274,-1.705630,-9.614859
16.349599,0.267113,-1.731818,-9.635659
16.382907,0.268011,-1.759352,-9.568020
16.415535,0.323229,-1.806490,-9.629673
16.449588,0.373509,-1.808585,-9.670227
16.482944,0.385031,-1.810231,-9.594507
16.515560,0.356449,-1.820257,-9.585379
16.549605,0.259780,-1.807836,-9.605730
16.582890,0.247958,-1.729872,-9.680402
16.616215,0.277737,-1.792573,-9.633714
16.649526,0.277887,-1.809483,-9.569517
16.682904,0.299735,-1.733614,-9.615308
16.716212,0.343879,-1.626170,-9.684293
16.749571,0.367373,-1.615695,-9.719908
16.782849,0.290906,-1.604771,-9.607227
16.816253,0.224764,-1.652956,-9.548118
16.849603,0.190047,-1.770875,-9.477187
16.882860,0.208004,-1.833126,-9.621443
16.916307,0.187503,-1.805293,-9.739212
16.949574,0.155928,-1.789281,-9.686238
16.982858,0.282825,-1.687224,-9.722153
17.015404,0.361388,-1.746632,-9.644039
17.049610,0.401642,-1.907499,-9.669927
17.082906,0.360191,-1.866796,-9.666186
17.116213,0.303476,-1.822651,-9.643889
