time_tick,acc_X_value,acc_Y_value,acc_Z_value
14.368500,0.013468,-7.744920,-6.584140
14.401897,0.231947,-7.972527,-7.324424
14.435251,-0.946043,-9.430947,-6.284106
14.468517,-1.015926,-10.277029,-7.831115
14.501869,-0.052076,-9.009403,-9.616654
14.535209,0.821091,-4.849778,-10.508975
14.568502,0.472423,-5.593803,-6.566482
14.601832,-0.406580,-6.834493,-4.654195
14.635176,-0.318739,-6.661655,-5.062271
14.668495,0.476463,-6.296526,-5.623133
14.701841,0.804331,-6.236819,-5.202337
14.734766,0.745970,-6.348752,-5.194406
14.768556,0.363333,-6.770894,-5.513145
14.801255,-0.135876,-7.203811,-5.779510
14.835181,-0.264718,-7.025287,-6.143292
14.868557,0.025290,-6.874896,-6.361771
14.901667,0.418402,-7.035014,-6.572618
14.935139,1.222284,-7.509831,-7.108938
14.968546,1.913335,-8.377162,-7.996769
15.001846,1.608811,-9.322307,-6.929067
15.035153,0.573132,-10.367114,-5.326690
15.068494,1.930843,-7.890523,-8.409634
15.101869,1.790328,-5.297809,-9.425860
15.135172,0.480952,-5.529157,-5.427101
15.168514,0.039506,-7.138717,-4.640877
15.201820,0.508636,-7.574327,-6.238016
15.235158,1.322993,-6.818032,-6.772690
15.268560,1.157189,-6.600152,-6.228738
15.301855,0.761832,-6.942834,-5.324146
15.335199,0.366925,-7.390865,-5.548910
15.368499,-0.183313,-7.465836,-5.900122
15.401716,-0.647206,-7.492173,-5.721299
15.435191,-0.408376,-7.647054,-6.004274
15.468503,0.038608,-7.725616,-6.944331
15.501804,0.238980,-8.359504,-7.764973
15.535166,0.060605,-10.142649,-6.944630
15.568488,-0.040104,-10.420985,-7.902644
15.601861,0.740583,-7.938708,-9.267687
15.635171,-0.001197,-5.328785,-7.193636
15.668476,-0.428428,-6.100344,-5.280750
15.701830,-0.879452,-6.847362,-5.604428
15.735280,-0.456561,-6.561544,-6.010858
15.768534,0.497413,-6.135361,-6.269441
15.801848,0.958613,-5.752574,-6.033903
15.835183,0.782483,-5.848495,-5.847597
15.868518,0.359442,-6.807407,-5.911196
15.901704,0.182864,-7.409720,-5.860018
15.935165,0.127795,-7.172386,-6.399780
15.968578,0.380692,-7.093674,-6.779274
16.001815,0.778742,-7.079907,-7.250500
16.035204,1.340202,-7.994824,-7.622662
16.068581,1.210611,-9.895888,-6.375538
16.101849,1.538629,-10.243359,-6.797531
16.135201,2.211573,-7.150688,-9.847553
16.168498,0.905041,-5.445058,-7.844882
16.201844,-0.004639,-6.495402,-5.337465
16.235394,-0.390867,-7.005535,-5.155798
16.268519,0.339390,-6.872352,-6.347255
16.301899,0.839647,-6.844070,-5.843407
16.335196,1.019667,-6.903927,-5.624779
16.368549,0.758390,-7.177474,-5.511050
16.401648,0.358694,-7.586598,-5.446554
16.435188,-0.121660,-7.608147,-5.383405
16.468535,-0.456261,-7.770659,-5.363951
16.501883,-0.109090,-7.877504,-6.300866
16.535177,0.333853,-7.895012,-7.034416
16.568483,0.222818,-8.382250,-7.262920
16.601980,-0.030826,-9.555450,-6.467269
16.635281,-0.403138,-9.873142,-7.997069
16.668485,0.012869,-7.723521,-8.965408
16.701851,-0.531831,-5.524219,-7.635980
16.735213,-1.010090,-6.162147,-5.122877
16.768492,-1.068301,-6.632175,-5.372331
16.801874,-0.612189,-6.382721,-5.706783
16.835176,0.265766,-6.410704,-5.399716
16.868488,0.844435,-6.401725,-5.299306
16.901815,0.849673,-6.670634,-5.416925
16.935192,0.375454,-7.367072,-6.365811
16.968489,0.049831,-7.767068,-6.651330
17.001905,0.237034,-7.536617,-6.895547
17.035180,0.477361,-6.824916,-7.208600
17.068582,0.841592,-6.756978,-7.761680
17.101868,1.123669,-8.283934,-7.990634
17.135184,1.440463,-9.232521,-6.799327
17.168573,1.548954,-9.883767,-5.757363
17.201843,2.227286,-7.386525,-8.721191
17.235170,1.498824,-5.921072,-7.923744
17.268481,0.202168,-5.949953,-5.436379
17.301867,-0.067788,-6.739469,-5.245733
17.335236,0.438753,-6.568128,-6.505428
17.368500,0.733699,-6.642201,-6.027019
17.401897,0.728312,-6.837635,-5.662788
17.435226,0.650797,-7.152783,-5.690622
17.468471,0.447582,-7.782780,-5.855977
17.501927,-0.288661,-7.610691,-6.233078
17.535235,-0.681923,-7.015710,-6.444822
17.568354,-0.455962,-7.234937,-7.271899
17.601815,-0.646308,-8.043907,-7.708707
17.635181,-0.322780,-8.982468,-6.171874
17.668489,-0.298687,-10.258174,-7.856853
17.701867,0.330112,-7.989587,-9.371689
17.735177,-0.142909,-5.919875,-8.534287
17.768490,-0.855509,-6.239961,-6.115608
17.801886,-1.682436,-6.777778,-5.950252
17.835181,-1.255205,-6.472207,-6.681857
17.868488,-0.470328,-5.717109,-6.946276
17.901882,0.062850,-5.639145,-5.517186
17.935197,0.276690,-5.950103,-5.327738
17.968482,0.015114,-6.409806,-5.580634
18.001826,-0.426333,-7.193636,-5.955490
18.035234,-0.213391,-7.209498,-6.475948
18.068300,0.320834,-7.024240,-7.232244
18.101869,0.830369,-6.636515,-7.488582
18.135172,1.047201,-7.141859,-7.225510
18.168485,1.333618,-8.593994,-6.104085
18.201856,1.301445,-10.361427,-6.470561
18.235047,2.116550,-8.250414,-8.875473
18.268493,1.572149,-6.016544,-9.587175
18.301991,0.153683,-6.474302,-6.014150
18.335177,-0.144555,-6.941188,-5.385650
18.368486,0.420048,-6.807856,-6.554810
18.401904,0.690303,-6.565135,-6.333039
18.435197,0.811214,-6.772690,-5.665632
18.468501,0.806725,-7.109087,-5.651565
18.501827,0.460302,-7.499207,-5.972400
18.535189,-0.135128,-7.418399,-5.739855
18.568238,-0.618325,-7.246909,-5.810935
18.601821,-0.470627,-7.463292,-6.103936
18.635242,-0.224165,-7.774999,-6.584140
18.668487,-1.391380,-8.689018,-6.564537
18.701848,-1.154046,-10.129181,-7.797445
18.734734,-0.057912,-8.784490,-9.928959
18.768488,0.792359,-5.949804,-10.459294
18.801816,0.111634,-6.220957,-5.831137
18.835229,-0.755398,-7.274742,-5.131107
18.868487,-1.036726,-7.372609,-5.071250
18.901829,0.350913,-6.704154,-5.674161
18.935240,0.691500,-6.225745,-5.474986
18.968503,0.805079,-6.242206,-5.281648
19.001823,0.531681,-6.892404,-5.602782
19.035180,0.165954,-7.139914,-5.768586
19.068481,0.071829,-7.005385,-6.012654
19.101815,0.495468,-6.894799,-6.857538
19.135177,1.080422,-7.152933,-7.317241
19.168511,1.631258,-7.197975,-7.179120
19.201823,1.748578,-8.407240,-6.468017
19.235181,1.123819,-9.385157,-5.919426
19.268479,2.234020,-9.013294,-7.392212
19.301816,2.868506,-6.798578,-9.497239
19.335166,1.604621,-6.557504,-6.341569
19.368600,0.633439,-6.908416,-4.643720
19.401912,0.462546,-7.107142,-5.280151
19.435149,0.724721,-6.652826,-6.307301
19.468502,0.510432,-6.506775,-6.017143
19.501892,0.418102,-6.504231,-5.653810
