time_tick,gyr_X_value,gyr_Y_value,gyr_Z_value
12.328988,0.031355,0.011524,0.029191
12.358982,0.029093,0.024160,0.035834
12.388975,0.014967,0.010348,0.021292
12.428967,0.017571,-0.000801,0.014077
12.458961,0.029955,-0.005113,0.015863
12.488954,0.035527,-0.014405,0.019726
12.528946,0.023834,-0.023503,0.019008
12.558940,0.032792,-0.006108,0.018677
12.588934,0.056270,-0.010078,0.027643
12.618927,0.039080,-0.052964,0.001705
12.658919,0.038822,-0.057219,-0.006004
12.688913,0.030891,-0.018313,-0.014414
12.718906,0.026690,-0.019853,-0.015348
12.758898,-0.001176,-0.008608,-0.003451
12.788892,-0.000456,0.020591,0.026587
12.818885,0.012725,0.015258,0.020681
12.858877,0.013136,-0.044181,0.001418
12.888871,0.007662,-0.027397,0.008472
12.918864,0.020691,-0.008224,0.012584
12.958856,0.014989,-0.025412,0.010027
12.988850,0.021838,-0.043796,0.005230
13.018843,0.029440,-0.040533,-0.004119
13.058835,0.030152,-0.026062,0.017530
13.088828,0.026496,-0.027160,0.021559
13.118822,0.008588,-0.037738,0.029729
13.158814,0.025370,-0.031181,0.039152
13.188807,0.037256,-0.054728,0.044744
13.218801,0.022382,-0.083070,0.025676
13.258793,0.023441,-0.065333,0.011867
13.288786,0.021495,-0.049280,-0.002129
13.318780,0.000419,-0.013802,0.002129
13.358772,-0.000958,0.020287,0.003818
13.388765,-0.002259,0.018866,0.012420
13.418759,0.012286,0.006841,0.019306
13.458751,0.017711,-0.019584,0.024773
13.488744,0.027809,-0.036971,0.018248
13.518738,0.040236,-0.059377,0.017203
13.558730,0.013836,-0.049916,0.016348
13.588722,0.018308,-0.001939,0.022971
13.618716,0.018597,0.011722,0.016177
13.658708,0.011245,-0.017234,0.009041
13.688701,0.022291,-0.014278,0.003452
13.718695,0.025778,-0.027464,0.003080
13.758687,0.024954,-0.031062,0.008399
13.788680,0.029121,-0.039416,-0.003462
13.818674,0.010973,-0.036598,0.003404
13.858666,0.015198,-0.009319,0.009784
13.888659,0.010988,0.002447,0.024527
13.918653,0.000842,-0.013591,0.023570
13.958644,-0.009334,-0.012556,0.012486
13.988638,-0.011681,-0.010234,0.015385
14.018632,0.011151,-0.022604,0.009781
14.058623,0.008690,-0.013315,0.005215
14.088617,0.013137,-0.017764,0.006795
14.118611,0.007640,-0.010249,0.010479
14.158602,0.009406,-0.002323,0.023215
14.188596,0.008787,0.000390,0.017741
14.218590,0.005954,-0.006220,0.002895
14.258581,0.010390,-0.014313,-0.006563
14.288575,0.033294,-0.020214,-0.006698
14.318569,0.029306,-0.039805,-0.011304
14.358560,0.005083,-0.034621,-0.003936
14.388554,0.005282,0.002311,0.000857
14.418548,-0.007436,0.012827,0.005497
14.458539,-0.001819,0.016252,0.006674
14.488533,0.008462,-0.000344,0.010722
14.518527,-0.001911,-0.001251,-0.000590
14.558518,-0.001551,-0.018818,0.009608
14.588513,0.014298,-0.004585,0.005836
14.618507,0.000702,0.006197,0.005610
14.658498,0.010418,0.000213,0.001356
14.688492,-0.002262,-0.012136,0.008221
14.718485,0.008599,0.001071,0.014365
14.758477,0.006669,-0.013406,0.018621
14.788471,0.008126,-0.004350,0.008229
14.818464,0.008962,0.000079,0.007340
14.858456,0.000878,0.002039,-0.008223
14.888450,0.020280,0.006598,-0.009161
14.918443,0.005834,0.014409,-0.003357
14.958435,-0.001372,-0.038136,0.020820
14.988429,0.007294,-0.011479,0.017223
15.018422,0.005929,0.019771,0.015717
15.058414,0.005213,-0.002429,0.005797
15.088407,0.003913,-0.006052,-0.017653
15.118401,0.014508,0.006595,0.000325
15.158393,0.010708,0.017978,-0.005174
15.188386,0.004512,0.012194,0.015663
15.218380,-0.003412,0.004161,0.010817
15.258372,-0.001049,-0.002139,0.006402
15.288365,0.006141,0.005342,0.003144
15.318359,0.008307,0.005211,0.011774
15.358351,-0.004805,-0.005000,0.005438
15.388344,-0.005176,0.007502,0.010533
15.418338,0.013285,0.004449,0.003879
15.458329,0.000055,-0.003874,-0.002214
15.488323,0.009326,0.000837,0.004176
15.518317,0.005747,-0.006844,0.003454
15.558308,0.000641,-0.003206,0.016727
15.588302,0.011175,-0.000186,0.026816
15.618296,0.006887,-0.004586,0.010490
15.658287,0.011890,0.003618,0.009727
15.688281,0.012684,0.007437,0.002068
15.718275,0.010286,0.000442,-0.002389
15.758266,0.014028,0.020667,0.015096
